"V1"	"V2"	"V3"
0.000213198426184081	-1.16139308217877	0.000213198573401818
0.000338473253226975	-6.57948061574788	0.000338497417732898
0.000803610591332946	1.3213411923747	0.000803618607582045
0.00208219957602081	-0.761853623701863	0.00208267487211858
0.00163151447063848	0.200488921965352	0.00163154643945207
0.00130333564851908	0.345439505868333	0.00130343323080694
0.00104521109723363	0.815419838388808	0.00104575943973896
0.000969896915448195	0.636492757810187	0.000970228473650552
0.000805283384620152	-0.388804663617509	0.000805406037837918
0.000764714710555823	0.563121323830765	0.000764967280728668
0.527288264941621	-3.81454930499862	0.527288633904238
0.320074974026076	-2.78826862692145	0.320076031621469
0.0872771631781744	0.582563668263011	0.0872775421534852
0.0751539791894146	0.621350946320597	0.0752358346277151
0.0566408849043757	0.70561582324688	0.0567448160247108
0.0468162233116705	0.634400636778629	0.0469009287687147
0.0383244096721197	0.780689090726721	0.0384528092927797
0.0342858938490178	0.569041221911901	0.0343538044589378
0.02812400212801	0.129138213525022	0.0281274855285544
0.0262951890548213	0.524506698589973	0.0263522452015066
