"V1"	"V2"	"V3"
0.0199762526862925	-13.5187218306219	0.0200136042042901
0.0100840185230757	14.6891818558028	0.0101169667295746
0.00480681124291951	-13.3124596443722	0.00484290270740214
0.00373599301788815	-5.57317310487418	0.00374152342000045
0.00296936156132316	9.60032575945043	0.00298420092433975
0.00288965372426062	-3.85062880080511	0.00289262628513074
0.0026641794895245	-0.49359263083958	0.00266422581999537
0.00214356458320706	7.44598048227355	0.0021551025616333
0.0018828657925744	6.97680529478501	0.00189194982406839
0.00128113762561401	7.89410583223714	0.00129309102927236
0.214698453764314	8.65249245444753	0.220757049987603
0.091516887125058	1.57082515211274	0.0917163883177994
0.0386011831669958	3.23142834964891	0.0394020670718214
0.0297966203588016	1.68023723094457	0.0300166886679428
0.0236135800054194	-0.444881851343177	0.0236291424902033
0.023618133074684	1.34655236256652	0.0237564621943449
0.0204607340192088	0.680961422272167	0.0204963560459432
0.0165243954530388	-0.525413870386485	0.0165452816096927
0.0143406463147584	-0.442093031391472	0.0143556277842664
0.00968027566428988	-0.854704691087331	0.00973603331618076
