"V1"	"V2"	"V3"
0.0104474148725438	0.686095571159107	0.0104477864546294
0.0057470423282205	3.46467531096846	0.00575651801330082
0.00432960735121431	2.94524891294275	0.0043364548118584
0.00318907104873782	-0.479343329607658	0.00318925242435889
0.00298639553008781	-2.95291526053999	0.00299327868437686
0.0026098429442992	7.11215427271451	0.00264977189276434
0.00245866432209065	-0.153611572531019	0.00245868294868284
0.00234859216951557	1.98513269377972	0.00235170291600721
0.00215356713496835	0.42034725232688	0.0021537066117642
0.00200687054046506	1.76845693798652	0.00200933927569382
0.90657362373715	13.5529767771679	0.946534082234962
0.314178005205938	6.26960798207679	0.322729496296714
0.198664263358231	3.96136621143645	0.202078165437483
0.146037945079177	1.71590687119798	0.14667848839102
0.127922742033418	0.425714850560015	0.127962169482071
0.121229382284758	3.76360312149043	0.12431092870542
0.101804926645415	0.776736763965612	0.101936179511918
0.101525398379168	1.51271018628649	0.102023218604395
0.0952453065941081	0.664525294106615	0.0953413757792198
0.086867647563923	1.03117795614132	0.0870989756235428
