"V1"	"V2"	"V3"
0.0114220135348144	0.269629755933803	0.0114220728681404
0.00472435780345364	-2.66098486167363	0.00473013673918425
0.00327244051753069	2.95217249076745	0.00327955341444996
0.00237233322216039	1.85008046033567	0.00237512669394774
0.00201606644284404	-2.72725886095453	0.00202213682146627
0.00150489936862234	0.564998350641347	0.00150515989842882
0.00128229583916193	0.322083690608672	0.00128238050350146
0.00106198471152039	-1.23296156070018	0.00106322539823271
0.000938196236862715	1.57636723832064	0.000940224283124707
0.000933383554737941	3.52597184346122	0.000943530159335545
0.709339489754836	Inf	Inf
0.201718261020713	3.51861123298305	0.204310763907916
0.135795465979187	3.94370934145342	0.139052231393834
0.091402410211039	2.59399155893806	0.0928114193049837
0.0737843094095696	0.516682990185533	0.0738402111085981
0.0539943516706025	1.14609913697103	0.0542694076244318
0.0447824491455086	0.834450237754193	0.0449282558736213
0.0386299313489082	0.155665419767335	0.038635005471706
0.0330513846215111	0.902170029126773	0.0332218175356398
0.0332707743970465	1.67111610474292	0.0338555509194202
