"V1"	"V2"	"V3"
0.0012480415138881	32.7611680055087	0.00124831418230714
0.0105531618061364	-7.70164988168777	0.010562708110259
0.00705995800522461	6.31799347844371	0.00706721286893092
0.00540995051478555	2.6413912791078	0.00541126132664732
0.00368713352709625	-2.8834291834248	0.00368862627363473
0.00304183480203319	-3.00088751356337	0.0030434947283319
0.00268430183724125	3.49101943024605	0.00268656239989012
0.00247193442997036	-1.06760887301006	0.00247216735159232
0.00201422890966638	-1.69751005228016	0.00201477810289363
0.00185719282950618	0.680671263801975	0.00185727697634539
0.280518064043134	4.69932026503181	0.280521578034979
0.106473036183856	4.37313525489676	0.108010913182772
0.0619378155454471	1.3073331850025	0.0620714841694891
0.0462623264318778	1.22577576013894	0.0463787071440824
0.030155794579757	1.3133434087662	0.0302897521645552
0.0250180662847847	1.23410935343747	0.0251355220221451
0.0211585013758382	0.233185131806878	0.0211626832237773
0.0200090121229495	0.811377292265421	0.0200589436424757
0.0157466842379426	0.736606139591437	0.0157881730537848
0.0147932996642906	0.397691241631535	0.014805461922986
