"V1"	"V2"	"V3"
0.0129881921429546	-6.08909252022682	0.0130184520927232
0.00589791953408709	-2.08343119519561	0.00590146212808079
0.00355426876704402	4.67085787833951	0.00357207435680256
0.00279215148280767	2.18612269392804	0.00279605190952043
0.00209301164711927	0.823356377288577	0.00209356491921124
0.00176314655363978	-1.39136958391145	0.00176472652082576
0.00157490637960599	0.27442518697565	0.0015749678422154
0.00134066000173692	2.5608679953433	0.00134601226469048
0.0011566117176938	-0.133336721499284	0.00115662622753307
0.00101277542285617	-0.803801810337886	0.0010133027267967
0.690409723248575	-3.10865996548818	0.692433316020597
0.210505246896804	2.27707062644083	0.211590996504691
0.1287727581435	3.73800156289491	0.131698632255448
0.0984011297511787	2.43813908037882	0.0996459126996475
0.0707275936613373	1.3476014940551	0.0711078703002064
0.0586491464685102	0.297390714551128	0.0586676660636331
0.0533853368542003	0.801028695526845	0.0535196977304759
0.0443978983439634	1.32245409113931	0.0447641148273968
0.0380620697449247	0.260951333097505	0.0380763289632542
0.0326746772966032	-0.080079401123603	0.0326760201181839
