"V1"	"V2"	"V3"
9.19131047963776e-05	32.804650779646	9.19457569074066e-05
0.000471904025395141	1.10285107787792	0.00047190526093976
0.00385300452987933	-1.42570328408337	0.00385465013694908
0.00274801780236537	-2.25453089822937	0.00275218044585523
0.00214469764106759	-2.87938910893869	0.00215148810207941
0.00179795069913163	-0.294325404022181	0.00179802237883314
0.00157307338026107	-0.101089503192398	0.00157308152167322
0.00124628770926414	0.374045945970547	0.00124640527298341
0.00121149561168089	-0.391885529585391	0.00121161994106593
0.00103266093052413	-1.11991320164078	0.00103366406747059
0.0309987163495529	-3.4668909408076	0.0309988317734267
0.240090658596013	1.97691019557361	0.240091781568377
0.137632120429599	0.787091342268998	0.13776405131666
0.0927866674546119	0.166307783970631	0.0927925179005694
0.0710448297868462	-0.300717736793955	0.0710639254920479
0.0597543955281165	0.519056810910748	0.0598114409076534
0.0527912615910986	0.50219134518642	0.0528437493721612
0.0408648329936164	0.497482597147085	0.0409172737344431
0.0384798219875492	0.25079990352821	0.0384929542945885
0.0332862571711175	-0.0268677220476383	0.0332864072854948
