"relative_eff_IPW_WD"	"relative_eff_OW_WD"	"relative_eff_DR_WD"	"relative_eff_DROW_WD"
2.64765784937538	1.95943910333738	3.80063562168195	3.4920063593103
0.833870787001634	0.812983244383878	0.76051271985974	0.745667764780437
1.43669357903507	1.50577621166248	1.55259176111602	1.61227046641392
1.50117170082754	1.53960023467468	1.63857100541163	1.68274334015515
1.538810553567	1.56042618044798	1.76801724670856	1.8055085563257
1.49192401646341	1.53742087455091	1.67353004566995	1.69509624496223
1.49183188528345	1.50827104035383	1.62417002939233	1.63232766224474
1.50420731042684	1.53867918195123	1.77129786433722	1.80688601631612
1.62804530870539	1.66563467441665	1.79580245625976	1.83832287585537
1.66506752624358	1.69142865390575	1.84796130263093	1.86239163506628
