"V1"	"V2"	"V3"
0.000214455654219202	-98.9726570514533	0.00794688562249143
0.000852922092553035	-95.056543675345	0.00798555009141389
0.000732714124459983	-94.0306408644902	0.00771221439096472
0.00464438460829633	0.664589962674112	0.00464473326104366
0.00431501453178251	-3.02569762472761	0.00432224117451388
0.00387192716546765	7.56284129435847	0.00391707693208882
0.00338361796977061	-1.40909709083759	0.00338518532476687
0.00312641952002836	1.80956898317555	0.0031290043728704
0.00288234092274078	-1.61530351422266	0.00288440057457002
0.00267169120883836	0.931796960068743	0.00267237658361064
1.96709770055476	-99.1210216843622	4.1045312111442
0.501286441062754	-95.5186544304648	2.4861811136769
0.208057577297733	-94.0305329316274	2.13158715757192
0.2286070991265	3.76442182784207	0.231689986366558
0.193438366440843	1.77162550016735	0.194121184375673
0.183974163718402	5.19793840000179	0.189852079119385
0.142696751737191	1.19031976738901	0.14300499129007
0.136924558154118	2.19348877604534	0.13797128149165
0.128425329021277	0.637974258103883	0.128513874702868
0.118148901782794	1.36820443138664	0.11855615362699
