"V1"	"V2"	"V3"
0.0102458483372261	9.74005637331662	0.0102494604486459
0.00963095366778816	1.35500874056063	0.00963123478866489
0.00659672710967331	-2.76946816531941	0.00659821227316306
0.00457977285672536	-0.495400924373177	0.00457981994421843
0.0037948665408836	2.4028273545083	0.00379590719023187
0.00305202602369841	2.56958828578879	0.00305319849825354
0.00258709697480349	3.9196718606146	0.00258977780554582
0.00260425746674047	3.20460201622178	0.00260611155557179
0.00208261308396427	1.75984906335658	0.00208322106675187
0.0020372180399806	-1.10750218063804	0.00203743874158072
0.208199366829211	5.44784097117717	0.208725379416042
0.0895379506437256	2.74835425837751	0.09015023705108
0.0558267388917337	2.328545527623	0.0562480456382941
0.0373278207357573	1.36477326693946	0.0374716132399665
0.031130814868595	0.795471149518866	0.0311798796345699
0.024585382935788	0.501005826755023	0.0246048489078607
0.0203965612698408	0.215993761223248	0.0204001776236506
0.0206318165995212	0.332143722074634	0.0206403290796978
0.0164325310084797	0.344806256316691	0.016441584404598
0.0164047382194236	0.77036391026083	0.0164504405631175
